date,station_id,time,weather observation
20190216,488200,10:00am,continuous light rain
20190216,488200,01:00pm,mist
20190216,488250,10:00pm,thunderstorms departed
20190217,488250,01:00am,cloudiness unchanged
20190217,488250,04:00am,light to moderate thunderstorm with rain or snow
20190217,488250,07:00am,cloudiness unchanged
20190217,488200,10:00am,continuous light rain
20190217,488250,01:00pm,rain departed
20190217,488250,04:00pm,cloudiness unchanged
20190217,488250,07:00pm,cloudiness unchanged
20190218,488200,01:00am,mist
20190218,488200,07:00am,heavy thunderstorm with rain or snow
20190219,488200,07:00am,mist
20190219,488200,10:00pm,mist
20190220,488200,07:00am,mist
20190221,488250,01:00am,continuous moderate rain
20190221,488250,04:00am,cloudiness unchanged
20190221,488200,07:00am,mist
20190222,488200,01:00am,continuous light drizzle
20190222,488200,04:00am,mist
20190222,488250,07:00am,cloudiness unchanged
20190222,488250,07:00pm,intermittent light rain
20190222,488200,10:00pm,continuous moderate drizzle
20190223,488250,01:00am,cloudiness unchanged
20190223,488200,07:00am,continuous light drizzle
20190223,488200,10:00am,continuous light drizzle
20190223,488200,01:00pm,continuous light drizzle
20190223,488250,07:00pm,continuous light drizzle
20190223,488250,10:00pm,cloudiness unchanged
20190224,488200,01:00am,mist
20190224,488250,04:00am,continuous light drizzle
20190224,488200,10:00pm,continuous light drizzle
20190225,488200,01:00am,mist
20190225,488200,04:00am,continuous light drizzle
20190225,488250,07:00am,continuous light drizzle
20190225,488250,01:00pm,cloudiness unchanged
20190226,488200,01:00am,continuous moderate drizzle
20190226,488200,04:00am,continuous moderate drizzle
20190226,488200,07:00am,continuous light drizzle
20190226,488250,10:00am,cloudiness unchanged
20190226,488250,01:00pm,mist
20190226,488200,04:00pm,mist
20190226,488200,07:00pm,mist
20190226,488200,10:00pm,continuous moderate drizzle
20190227,488200,01:00am,mist
20190227,488200,04:00am,mist
20190227,488200,07:00am,continuous moderate drizzle
20190227,488200,10:00am,mist
20190227,488200,01:00pm,mist
20190227,488200,04:00pm,haze
20190227,488200,07:00pm,mist
20190227,488200,10:00pm,mist
20190228,488200,01:00am,continuous light rain
20190228,488200,04:00am,mist
20190228,488200,07:00am,continuous moderate drizzle
20190228,488200,10:00am,mist
20190228,488200,01:00pm,mist
20190228,488200,04:00pm,mist
20190301,488200,01:00am,mist
20190301,488200,04:00am,mist
20190301,488200,07:00am,mist
20190302,488200,07:00am,mist
20190302,488250,07:00pm,cloudiness unchanged
20190303,488250,01:00am,rain departed
20190304,488200,01:00am,mist
20190304,488200,01:00pm,mist
20190304,488250,07:00pm,continuous light drizzle
20190304,488200,10:00pm,mist
20190305,488200,07:00am,mist
20190306,488200,01:00am,continuous light rain
20190306,488200,10:00pm,continuous light rain
20190307,488250,04:00am,continuous light drizzle
20190307,488250,07:00am,continuous light drizzle
20190307,488250,10:00am,cloudiness unchanged
20190307,488250,01:00pm,cloudiness unchanged
20190308,488200,01:00am,mist
20190308,488200,04:00am,continuous light drizzle
20190308,488200,07:00am,continuous light rain
20190308,488250,10:00am,continuous light drizzle
20190308,488250,01:00pm,cloudiness unchanged
20190309,488200,07:00am,continuous light drizzle
20190309,488200,10:00am,mist
20190309,488200,01:00pm,mist
20190309,488200,04:00pm,mist
20190311,488200,01:00am,mist
20190311,488200,04:00am,mist
20190311,488200,07:00am,mist
20190311,488200,10:00pm,haze
20190312,488200,01:00am,mist
20190312,488250,04:00am,mist
20190312,488200,07:00am,mist
20190312,488200,10:00am,mist
20190312,488200,01:00pm,haze
20190313,488200,01:00am,mist
20190313,488200,04:00am,mist
20190313,488200,07:00am,mist
20190313,488200,10:00am,haze
20190313,488200,01:00pm,haze
20190313,488200,04:00pm,haze
20190313,488200,07:00pm,haze
20190313,488200,10:00pm,mist
20190314,488250,04:00am,intermittent light rain
20190314,488200,07:00am,mist
20190314,488200,10:00am,haze
20190314,488200,01:00pm,haze
20190314,488200,04:00pm,haze
20190314,488200,07:00pm,haze
20190315,488250,01:00am,continuous light rain
20190315,488250,04:00am,rain departed
20190315,488250,07:00am,intermittent light rain
20190315,488250,10:00am,cloudiness unchanged
20190315,488250,01:00pm,cloudiness unchanged
20190316,488200,01:00am,continuous light drizzle
20190316,488200,04:00am,continuous light drizzle
20190316,488250,07:00am,mist
20190316,488200,10:00am,continuous moderate drizzle
20190316,488250,01:00pm,continuous light drizzle
20190316,488200,04:00pm,continuous light drizzle
20190316,488200,07:00pm,continuous light drizzle
20190316,488250,10:00pm,continuous light drizzle
20190317,488200,01:00am,continuous light drizzle
20190317,488200,04:00am,continuous light drizzle
20190317,488200,07:00am,continuous moderate drizzle
20190317,488200,10:00am,mist
20190317,488250,01:00pm,cloudiness unchanged
20190317,488250,04:00pm,intermittent light drizzle
20190317,488250,07:00pm,cloudiness unchanged
20190317,488250,10:00pm,intermittent light drizzle
20190318,488200,01:00am,mist
20190318,488200,04:00am,mist
20190318,488200,07:00am,continuous moderate drizzle
20190318,488200,10:00am,mist
20190318,488250,01:00pm,cloudiness unchanged
20190318,488200,04:00pm,mist
20190318,488200,07:00pm,mist
20190318,488250,10:00pm,cloudiness unchanged
20190319,488200,01:00am,mist
20190319,488200,04:00am,mist
20190319,488200,07:00am,continuous light drizzle
20190319,488200,10:00am,mist
20190319,488200,01:00pm,continuous moderate rain
20190319,488200,04:00pm,mist
20190319,488200,07:00pm,mist
20190319,488200,10:00pm,mist
20190320,488200,04:00am,continuous light rain
20190320,488200,07:00am,continuous moderate drizzle
20190320,488200,10:00am,mist
20190320,488200,01:00pm,mist
20190320,488200,04:00pm,mist
20190321,488200,07:00am,continuous moderate drizzle
20190321,488200,10:00am,mist
20190321,488200,01:00pm,haze
20190322,488200,07:00am,mist
20190323,488250,01:00am,cloudiness unchanged
20190323,488250,04:00am,cloudiness unchanged
20190323,488200,07:00am,mist
20190323,488200,10:00am,mist
20190323,488250,01:00pm,rain departed
20190324,488200,04:00am,mist
20190324,488250,07:00am,cloudiness unchanged
20190326,488200,01:00am,mist
20190326,488200,04:00am,mist
20190326,488200,07:00am,continuous light drizzle
20190326,488200,10:00am,mist
20190326,488200,01:00pm,mist
20190326,488200,04:00pm,mist
20190326,488200,07:00pm,mist
20190326,488200,10:00pm,mist
20190327,488200,01:00am,mist
20190327,488200,04:00am,mist
20190327,488200,07:00am,"thick fog, sky visible"
20190327,488200,10:00am,mist
20190327,488200,01:00pm,haze
20190327,488200,04:00pm,haze
20190327,488200,07:00pm,continuous light rain
20190327,488200,10:00pm,mist
20190328,488200,01:00am,mist
20190328,488200,04:00am,mist
20190328,488200,07:00am,continuous light drizzle
20190328,488200,10:00am,mist
20190328,488200,01:00pm,haze
20190328,488200,04:00pm,haze
20190329,488200,07:00am,continuous moderate rain
20190329,488250,10:00am,cloudiness unchanged
20190329,488250,01:00pm,cloudiness unchanged
20190330,488200,01:00am,mist
20190330,488200,04:00am,mist
20190330,488200,07:00am,mist
20190330,488200,10:00pm,mist
20190331,488200,07:00am,mist
20190331,488200,10:00am,mist
20190401,488200,01:00am,continuous light rain
20190401,488250,04:00am,cloudiness unchanged
20190401,488200,10:00am,thunderstorm nearby
20190401,488250,01:00pm,rain departed
20190401,488250,04:00pm,cloudiness unchanged
20190401,488250,07:00pm,cloudiness unchanged
20190402,488200,01:00am,mist
20190402,488200,04:00am,mist
20190402,488200,07:00am,mist
20190402,488200,10:00am,mist
20190402,488200,01:00pm,mist
20190402,488200,04:00pm,haze
20190403,488250,01:00am,cloudiness unchanged
20190403,488200,04:00am,continuous light rain
20190403,488200,07:00am,mist
20190403,488200,10:00am,mist
20190403,488200,01:00pm,mist
20190403,488250,10:00pm,rain departed
20190404,488200,07:00am,mist
20190404,488250,10:00am,clouds developing
20190404,488250,01:00pm,cloudiness unchanged
20190405,488250,04:00am,mist
20190406,488200,01:00am,mist
20190406,488200,04:00am,mist
20190406,488200,07:00am,continuous light rain
20190406,488200,10:00am,mist
20190406,488200,01:00pm,mist
20190406,488200,04:00pm,mist
20190406,488200,07:00pm,mist
20190407,488200,07:00am,mist
20190409,488200,04:00am,mist
20190410,488250,01:00am,cloudiness unchanged
20190410,488200,07:00am,continuous light drizzle
20190410,488250,10:00am,light rain with drizzle
20190410,488250,01:00pm,clouds developing
20190410,488250,10:00pm,rain showers departed
20190411,488200,07:00am,continuous light rain
20190411,488250,10:00am,cloudiness unchanged
20190411,488250,01:00pm,clouds developing
20190411,488250,07:00pm,cloudiness unchanged
20190412,488250,01:00am,rain departed
20190412,488250,04:00am,continuous light rain
20190412,488200,07:00am,mist
20190412,488200,10:00am,mist
20190413,488200,04:00am,thunderstorm nearby 
20190413,488250,07:00am,rain departed
20190414,488200,04:00am,continuous light rain
20190414,488200,07:00am,continuous light rain
20190414,488250,10:00am,cloudiness unchanged
20190414,488250,01:00pm,continuous light rain
20190414,488250,04:00pm,cloudiness unchanged
20190414,488250,07:00pm,cloudiness unchanged
20190415,488200,01:00am,continuous light drizzle
20190415,488250,04:00am,light rain with drizzle
20190415,488250,07:00am,continuous light rain
20190415,488250,10:00am,cloudiness unchanged
20190415,488250,01:00pm,cloudiness unchanged
20190415,488200,04:00pm,continuous light drizzle
20190415,488250,07:00pm,continuous light drizzle
20190415,488200,10:00pm,continuous light rain
20190416,488250,04:00am,light rain with drizzle
20190416,488200,07:00am,continuous light rain
20190416,488200,10:00am,continuous light rain
20190416,488250,01:00pm,cloudiness unchanged
20190417,488200,01:00am,continuous moderate drizzle
20190417,488200,04:00am,continuous moderate drizzle
20190417,488200,07:00am,mist
20190417,488200,01:00pm,mist
20190417,488200,04:00pm,mist
20190417,488200,07:00pm,continuous light drizzle
20190417,488200,10:00pm,mist
20190418,488200,07:00am,mist
20190418,488200,10:00am,mist
20190419,488200,01:00am,mist
20190419,488200,04:00am,mist
20190419,488200,07:00am,mist
20190420,488200,07:00am,mist
20190420,488200,10:00am,mist
20190421,488250,01:00am,cloudiness unchanged
20190421,488200,07:00pm,light to moderate thunderstorm with rain or snow
20190421,488250,10:00pm,cloudiness unchanged
20190424,488200,10:00am,mist
20190426,488250,01:00am,clouds developing
20190426,488250,04:00am,thunderstorm nearby
20190426,488250,10:00pm,cloudiness unchanged
20190427,488250,07:00am,clouds developing
20190428,488250,07:00pm,clouds developing
20190429,488200,01:00am,light to moderate thunderstorm with rain or snow
20190429,488250,04:00am,clouds developing
20190429,488200,07:00am,mist
20190429,488200,10:00am,mist
20190429,488200,10:00pm,thunderstorm nearby
20190430,488200,01:00am,continuous heavy rain
20190430,488200,04:00am,continuous light rain
20190430,488200,07:00am,mist
20190430,488200,10:00am,thunderstorm nearby
20190430,488250,01:00pm,clouds developing
20190501,488200,01:00am,continuous light rain
20190501,488200,07:00am,continuous moderate rain
20190501,488250,10:00am,cloudiness unchanged
20190501,488250,01:00pm,cloudiness unchanged
20190502,488200,01:00am,mist
20190502,488200,04:00am,continuous light rain
20190502,488200,07:00am,mist
20190502,488250,10:00am,cloudiness unchanged
20190502,488250,01:00pm,cloudiness unchanged
20190503,488200,01:00am,continuous light drizzle
20190503,488250,04:00am,light rain with drizzle
20190503,488200,07:00am,mist
20190503,488250,10:00am,rain departed
20190503,488250,01:00pm,cloudiness unchanged
20190503,488200,10:00pm,continuous light drizzle
20190504,488200,01:00am,continuous light rain
20190504,488200,04:00am,continuous light rain
20190504,488250,07:00am,drizzle departed
20190504,488250,10:00am,cloudiness unchanged
20190504,488250,01:00pm,cloudiness unchanged
20190504,488200,07:00pm,mist
20190504,488200,10:00pm,continuous light rain
20190505,488200,04:00am,mist
20190505,488200,07:00am,continuous light rain
20190505,488200,10:00am,mist
20190505,488200,01:00pm,mist
20190505,488200,10:00pm,mist
20190506,488200,01:00am,continuous light rain
20190506,488250,04:00am,rain departed
20190507,488250,01:00am,drizzle departed
20190507,488200,07:00am,continuous light rain
20190507,488250,04:00pm,intermittent light drizzle
20190507,488200,07:00pm,continuous light rain
20190507,488250,10:00pm,continuous light drizzle
20190508,488250,01:00am,rain departed
20190508,488250,07:00am,continuous light drizzle
20190508,488250,10:00am,cloudiness unchanged
20190508,488250,01:00pm,intermittent light rain
20190508,488250,04:00pm,continuous light rain
20190508,488250,07:00pm,cloudiness unchanged
20190508,488250,10:00pm,continuous light rain
20190509,488250,07:00am,rain departed
20190510,488200,01:00am,continuous light rain
20190510,488200,04:00am,continuous light rain
20190510,488250,10:00am,intermittent light drizzle
20190510,488250,01:00pm,cloudiness unchanged
20190510,488200,10:00pm,continuous light rain
20190511,488250,01:00am,cloudiness unchanged
20190511,488200,07:00am,mist
20190511,488200,10:00am,mist
20190511,488250,01:00pm,cloudiness unchanged
20190511,488200,07:00pm,continuous light rain
20190511,488200,10:00pm,mist
20190512,488200,04:00am,mist
20190512,488200,07:00am,mist
20190513,488200,07:00am,mist
20190514,488250,01:00am,cloudiness unchanged
20190514,488200,04:00am,mist
20190514,488200,07:00am,continuous moderate rain
20190514,488200,07:00pm,continuous light rain
20190514,488250,10:00pm,rain departed
20190515,488200,07:00am,mist
20190515,488250,07:00pm,"lightning visible, no thunder heard"
20190521,488200,07:00am,light to moderate thunderstorm with rain or snow
20190521,488250,10:00am,continuous light rain
20190521,488250,01:00pm,cloudiness unchanged
20190521,488200,10:00pm,mist
20190522,488250,10:00am,rain departed
20190522,488250,01:00pm,cloudiness unchanged
20190523,488200,01:00am,mist
20190523,488200,04:00am,mist
20190524,488250,01:00am,cloudiness unchanged
20190524,488200,07:00am,mist
20190524,488200,07:00pm,continuous light rain
20190524,488200,10:00pm,continuous light rain
20190525,488250,01:00am,cloudiness unchanged
20190525,488200,07:00pm,light to moderate thunderstorm with rain or snow
20190525,488250,10:00pm,cloudiness unchanged
20190526,488250,01:00am,cloudiness unchanged
20190526,488200,07:00pm,light to moderate thunderstorm with rain or snow
20190526,488250,10:00pm,cloudiness unchanged
20190527,488200,07:00am,continuous light rain
20190527,488250,10:00am,cloudiness unchanged
20190527,488250,01:00pm,cloudiness unchanged
20190528,488200,01:00am,continuous light rain
20190528,488200,04:00am,continuous light rain
20190529,488250,01:00am,continuous light rain
20190529,488250,04:00am,moderate or heavy rain showers
20190529,488200,07:00am,mist
20190529,488250,10:00pm,continuous light rain
20190530,488200,01:00am,continuous light rain
20190530,488200,04:00am,light to moderate thunderstorm with rain or snow
20190530,488250,07:00am,intermittent light rain
20190530,488250,10:00am,cloudiness unchanged
20190530,488250,01:00pm,cloudiness unchanged
20190530,488200,10:00pm,thunderstorm nearby
20190531,488250,01:00am,continuous light rain
20190531,488250,04:00am,rain departed
20190531,488200,07:00am,continuous light rain
20190531,488200,10:00am,continuous light rain
20190531,488250,01:00pm,cloudiness unchanged
20190531,488200,04:00pm,continuous light rain
20190531,488200,07:00pm,continuous light rain
20190531,488250,10:00pm,cloudiness unchanged
20190601,488250,01:00am,cloudiness unchanged
20190601,488250,07:00am,cloudiness unchanged
20190601,488200,10:00am,continuous light rain
20190601,488250,01:00pm,cloudiness unchanged
20190601,488250,04:00pm,continuous light rain
20190601,488250,07:00pm,continuous light rain
20190601,488250,10:00pm,cloudiness unchanged
20190602,488200,04:00am,mist
20190602,488200,07:00am,continuous light rain
20190602,488250,01:00pm,clouds developing
20190603,488200,01:00am,mist
20190603,488200,04:00am,mist
20190603,488200,07:00am,mist
20190603,488200,10:00am,mist
20190603,488200,07:00pm,mist
20190604,488250,01:00am,cloudiness unchanged
20190604,488200,07:00am,mist
20190604,488200,07:00pm,thunderstorm nearby
20190604,488250,10:00pm,thunderstorms departed
20190605,488250,01:00am,cloudiness unchanged
20190605,488200,04:00am,mist
20190605,488200,07:00am,mist
20190605,488200,07:00pm,light to moderate thunderstorm with rain or snow
20190605,488200,10:00pm,continuous light rain
20190606,488250,01:00am,cloudiness unchanged
20190606,488200,07:00am,mist
20190606,488200,04:00pm,thunderstorm nearby
20190606,488250,07:00pm,continuous light rain
20190606,488250,10:00pm,rain departed
20190607,488200,01:00am,continuous light rain
20190607,488250,04:00am,cloudiness unchanged
20190607,488250,07:00pm,thunderstorm nearby
20190607,488200,10:00pm,thunderstorm nearby
20190608,488250,07:00am,rain departed
20190614,488200,07:00am,continuous light rain
20190614,488250,10:00am,cloudiness unchanged
20190614,488250,01:00pm,clouds developing
20190614,488250,07:00pm,clouds developing
20190617,488250,01:00am,cloudiness unchanged
20190617,488250,04:00am,continuous light rain
20190617,488200,10:00pm,continuous moderate rain
20190618,488200,04:00am,mist
20190618,488200,07:00am,continuous light rain
20190618,488200,10:00am,continuous light rain
20190618,488200,01:00pm,mist
20190619,488250,07:00pm,intermittent light rain
20190623,488200,04:00am,continuous light rain
20190624,488200,01:00am,mist
20190624,488250,07:00am,rain departed
20190624,488200,10:00am,light to moderate thunderstorm with rain or snow
20190624,488200,01:00pm,continuous light rain
20190625,488250,01:00am,rain departed
20190625,488250,07:00pm,thunderstorm nearby
20190625,488250,10:00pm,light to moderate thunderstorm with rain or snow
20190626,488200,10:00pm,thunderstorm nearby
20190629,488200,01:00am,light to moderate thunderstorm with rain or snow
20190629,488250,04:00am,intermittent light rain
20190630,488200,07:00am,continuous light rain
20190701,488200,04:00pm,continuous light rain
20190701,488250,07:00pm,cloudiness unchanged
20190702,488250,01:00am,cloudiness unchanged
20190702,488250,07:00am,rain departed
20190702,488250,07:00pm,thunderstorm nearby
20190702,488250,10:00pm,cloudiness unchanged
20190703,488250,01:00am,clouds developing
20190703,488200,04:00am,continuous light rain
20190703,488200,07:00pm,continuous light rain
20190703,488250,10:00pm,cloudiness unchanged
20190704,488200,07:00am,continuous moderate rain
20190704,488200,10:00am,continuous heavy rain
20190704,488200,01:00pm,continuous light rain
20190704,488200,04:00pm,continuous light rain
20190704,488250,07:00pm,clouds developing
20190709,488250,01:00am,cloudiness unchanged
20190709,488250,07:00pm,thunderstorm nearby
20190709,488250,10:00pm,cloudiness unchanged
20190710,488250,04:00am,intermittent light rain
20190710,488200,07:00am,continuous light rain
20190710,488200,10:00am,continuous light rain
20190710,488250,01:00pm,cloudiness unchanged
20190715,488250,01:00am,cloudiness unchanged
20190715,488200,07:00am,mist
20190715,488200,07:00pm,continuous light rain
20190715,488250,10:00pm,cloudiness unchanged
20190717,488200,04:00am,mist
20190717,488200,07:00am,mist
20190718,488200,07:00am,mist
20190719,488200,07:00am,mist
20190720,488200,01:00am,continuous light rain
20190720,488250,10:00pm,light to moderate thunderstorm with rain or snow
20190721,488200,07:00am,mist
20190721,488250,07:00pm,rain departed
20190721,488200,10:00pm,continuous moderate rain
20190722,488250,01:00pm,cloudiness unchanged
20190723,488200,04:00pm,continuous light rain
20190724,488200,01:00pm,thunderstorm nearby
20190724,488200,07:00pm,continuous light rain
20190724,488250,10:00pm,rain departed
20190725,488250,01:00am,cloudiness unchanged
20190725,488200,04:00am,mist
20190725,488250,10:00am,clouds developing
20190725,488250,01:00pm,rain departed
20190725,488200,04:00pm,continuous light rain
20190725,488250,07:00pm,thunderstorm nearby
20190725,488250,10:00pm,cloudiness unchanged
20190726,488200,07:00am,mist
20190728,488200,04:00pm,continuous light rain
20190728,488250,07:00pm,clouds developing
20190729,488250,01:00am,cloudiness unchanged
20190729,488200,04:00am,thunderstorm nearby
20190729,488250,07:00pm,rain showers departed
20190730,488250,04:00pm,light to moderate thunderstorm with rain or snow
20190730,488250,07:00pm,rain departed
20190731,488200,04:00am,continuous light rain
20190801,488250,01:00am,cloudiness unchanged
20190801,488250,04:00am,cloudiness unchanged
20190801,488200,07:00am,continuous light rain
20190801,488200,10:00am,continuous light rain
20190801,488200,01:00pm,continuous light rain
20190801,488200,04:00pm,light to moderate thunderstorm with rain or snow
20190801,488250,07:00pm,cloudiness unchanged
20190801,488200,10:00pm,continuous light rain
20190802,488200,01:00am,continuous light rain
20190802,488200,04:00am,continuous light rain
20190802,488200,07:00am,continuous light rain
20190802,488250,10:00am,cloudiness unchanged
20190802,488200,01:00pm,continuous light rain
20190802,488200,04:00pm,continuous moderate rain
20190802,488250,07:00pm,cloudiness unchanged
20190803,488200,01:00am,continuous light rain
20190803,488250,04:00am,cloudiness unchanged
20190803,488200,07:00am,continuous moderate rain
20190803,488200,10:00am,continuous light rain
20190803,488200,01:00pm,continuous light rain
20190803,488200,04:00pm,continuous heavy rain
20190803,488200,07:00pm,continuous moderate rain
20190803,488200,10:00pm,continuous moderate rain
20190804,488250,01:00am,continuous light rain
20190804,488250,04:00am,cloudiness unchanged
20190804,488250,07:00am,continuous heavy rain
20190804,488250,10:00am,rain departed
20190804,488250,01:00pm,continuous light rain
20190804,488200,04:00pm,thunderstorm nearby
20190804,488250,07:00pm,clouds developing
20190805,488250,07:00am,cloudiness unchanged
20190805,488250,01:00pm,clouds developing
20190805,488200,04:00pm,thunderstorm nearby
20190805,488200,07:00pm,light to moderate thunderstorm with rain or snow
20190807,488200,01:00am,mist
20190807,488200,04:00am,mist
20190807,488200,07:00am,mist
20190808,488250,01:00am,light to moderate thunderstorm with rain or snow
20190808,488200,04:00am,thunderstorm nearby
20190808,488200,07:00am,mist
20190808,488200,10:00am,light to moderate thunderstorm with rain or snow
20190808,488250,01:00pm,cloudiness unchanged
