date,station_id,time,temperature
20240903,488250,07:00pm,0.2mm
20240906,488250,07:00am,~0.0mm
20240906,488250,07:00pm,18.0mm
20240907,488250,07:00am,1.0mm
20240907,488250,07:00pm,96.0mm
20240908,488250,07:00am,133.0mm
20240908,488250,07:00pm,13.0mm
20240909,488250,07:00pm,28.0mm
20240910,488250,07:00am,108.0mm
20240910,488250,07:00pm,7.0mm
20240911,488250,07:00am,12.0mm
20240911,488250,07:00pm,52.0mm
20240912,488250,07:00am,0.1mm
20240913,488250,07:00am,46.0mm
20240914,488250,07:00pm,2.0mm
20240916,488250,07:00am,91.0mm
20240916,488250,07:00pm,6.0mm
20240917,488250,07:00am,1.0mm
20240917,488250,07:00pm,3.0mm
20240918,488250,07:00am,2.0mm
20240918,488250,07:00pm,0.4mm
20240919,488250,07:00pm,~0.0mm
20240920,488250,07:00am,0.1mm
20240920,488250,07:00pm,57.0mm
20240921,488250,07:00am,26.0mm
20240921,488250,07:00pm,49.0mm
20240922,488250,07:00am,29.0mm
20240922,488250,07:00pm,5.0mm
20240923,488250,07:00am,13.0mm
20240923,488250,07:00pm,3.0mm
20240929,488250,07:00pm,31.0mm
20240930,488250,07:00am,3.0mm
20240930,488250,07:00pm,0.9mm
20241001,488250,07:00am,1.0mm
20241001,488250,07:00pm,4.0mm
20241002,488250,07:00am,0.1mm
20241015,488250,07:00pm,30.0mm
20241016,488250,07:00am,2.0mm
20241019,488250,07:00pm,0.1mm
20241021,488250,07:00am,3.0mm
20241021,488250,07:00pm,31.0mm
20241027,488250,07:00pm,2.0mm
20241028,488250,07:00am,2.0mm
20241028,488250,07:00pm,0.1mm
20241029,488250,07:00am,0.1mm
20241029,488250,07:00pm,~0.0mm
20241105,488250,07:00pm,1.0mm
20241106,488250,07:00am,0.2mm
