date,station_id,time,weather observation
20220217,488200,04:00pm,mist
20220217,488200,07:00pm,continuous moderate drizzle
20220217,488200,10:00pm,continuous moderate drizzle
20220217,488200,01:00am,continuous moderate drizzle
20220217,488200,04:00am,continuous moderate drizzle
20220218,488200,07:00am,continuous light rain
20220218,488200,10:00am,mist
20220218,488200,01:00pm,mist
20220218,488200,04:00pm,continuous light drizzle
20220218,488200,07:00pm,continuous moderate drizzle
20220218,488200,10:00pm,continuous light rain
20220218,488200,01:00am,continuous light rain
20220219,488200,07:00am,continuous moderate rain
20220219,488200,10:00am,continuous moderate rain
20220219,488200,01:00pm,continuous light rain
20220219,488200,04:00pm,continuous light rain
20220219,488200,07:00pm,continuous light rain
20220219,488200,10:00pm,continuous light rain
20220219,488200,01:00am,continuous light rain
20220219,488200,04:00am,continuous light rain
20220220,488200,07:00am,continuous light rain
20220220,488200,10:00am,continuous light rain
20220220,488200,01:00pm,continuous light rain
20220220,488200,04:00pm,continuous light rain
20220220,488200,07:00pm,continuous light rain
20220220,488200,10:30pm,continuous light rain
20220224,488200,04:00am,mist
20220225,488200,07:00am,mist
20220225,488200,04:00am,mist
20220226,488200,07:00am,mist
20220226,488200,04:00pm,haze
20220226,488200,07:00pm,mist
20220226,488200,10:00pm,mist
20220226,488200,01:00am,mist
20220226,488200,04:00am,mist
20220227,488200,07:00am,mist
20220227,488200,10:00am,haze
20220227,488200,01:00pm,haze
20220227,488200,04:00pm,haze
20220227,488200,07:00pm,haze
20220227,488200,10:00pm,mist
20220227,488200,01:00am,mist
20220227,488200,04:00am,mist
20220228,488200,07:00am,mist
20220228,488200,10:00am,mist
20220228,488200,01:00pm,haze
20220228,488200,04:30pm,haze
20220301,488200,07:00am,mist
20220301,488200,10:00am,mist
20220301,488200,01:00pm,mist
20220301,488200,04:00pm,mist
20220301,488200,07:00pm,mist
20220301,488200,10:00pm,mist
20220301,488200,01:00am,mist
20220301,488200,04:00am,mist
20220302,488200,07:00am,mist
20220302,488200,10:00am,mist
20220302,488200,01:00pm,haze
20220302,488200,10:00pm,mist
20220302,488200,01:00am,mist
20220302,488200,04:00am,mist
20220303,488200,07:00am,mist
20220303,488200,10:00am,mist
20220303,488200,01:00am,mist
20220304,488200,07:00am,mist
20220304,488200,10:00am,mist
20220304,488200,01:00pm,continuous light drizzle
20220304,488200,04:00pm,mist
20220304,488200,07:00pm,mist
20220304,488200,10:00pm,mist
20220304,488200,01:00am,mist
20220304,488200,04:00am,mist
20220305,488200,07:00am,continuous light drizzle
20220305,488200,10:00am,continuous moderate drizzle
20220305,488200,01:00pm,mist
20220305,488200,04:00pm,mist
20220305,488200,07:00pm,continuous moderate drizzle
20220305,488200,10:00pm,mist
20220305,488200,01:00am,mist
20220305,488200,04:00am,mist
20220306,488200,07:00am,continuous light drizzle
20220306,488200,10:00am,mist
20220306,488200,01:00pm,mist
20220306,488200,04:00pm,mist
20220306,488200,07:00pm,continuous light drizzle
20220306,488200,10:00pm,continuous light drizzle
20220306,488200,01:00am,continuous light drizzle
20220306,488200,04:00am,continuous light drizzle
20220307,488200,07:00am,continuous moderate rain
20220307,488200,10:00am,continuous light rain
20220307,488200,04:00am,mist
20220308,488200,07:00am,mist
20220308,488200,10:00am,mist
20220309,488200,01:00am,mist
20220309,488200,04:00am,mist
20220310,488200,07:00am,mist
20220311,488200,07:00am,mist
20220311,488200,04:30am,mist
20220312,488200,07:00am,mist
20220313,488200,07:00am,mist
20220313,488200,01:30am,mist
20220314,488200,07:00am,mist
20220314,488200,01:00am,mist
20220315,488200,07:00am,mist
20220315,488200,10:00am,mist
20220315,488200,01:00pm,haze
20220315,488200,04:00pm,mist
20220315,488200,07:00pm,mist
20220315,488200,10:30pm,mist
20220315,488200,01:00am,continuous light rain
20220315,488200,04:00am,continuous light rain
20220316,488200,07:00am,mist
20220316,488200,10:00am,continuous light rain
20220316,488200,04:30pm,mist
20220316,488200,07:00pm,mist
20220316,488200,10:00pm,mist
20220317,488200,07:00am,mist
20220317,488200,01:00pm,mist
20220317,488200,04:00pm,mist
20220317,488200,07:00pm,mist
20220317,488200,10:00pm,mist
20220317,488200,01:00am,continuous light drizzle
20220317,488200,04:00am,mist
20220318,488200,07:00am,mist
20220318,488200,10:00am,mist
20220318,488200,01:00pm,mist
20220318,488200,04:00pm,mist
20220318,488200,04:00am,mist
20220319,488200,07:00am,continuous light drizzle
20220319,488200,10:30am,mist
20220319,488200,01:30pm,mist
20220319,488200,04:00pm,mist
20220319,488200,01:00am,mist
20220319,488200,04:00am,mist
20220320,488200,07:00am,mist
20220321,488200,07:00am,continuous moderate drizzle
20220321,488200,10:00am,mist
20220321,488200,01:00pm,mist
20220321,488200,04:00pm,mist
20220321,488200,07:00pm,mist
20220321,488200,10:00pm,mist
20220321,488200,01:00am,mist
20220321,488200,04:00am,mist
20220322,488200,07:00am,mist
20220322,488200,10:00am,mist
20220322,488200,01:00pm,mist
20220322,488200,04:00pm,mist
20220322,488200,07:00pm,continuous light rain
20220322,488200,10:00pm,thunderstorm nearby
20220322,488200,01:00am,light to moderate thunderstorm with rain or snow
20220322,488200,04:00am,mist
20220323,488200,07:00pm,continuous light rain
20220323,488200,10:00pm,continuous light rain
20220324,488200,10:00am,mist
20220324,488200,01:00pm,mist
20220324,488200,04:00pm,mist
20220324,488200,07:00pm,mist
20220324,488200,10:00pm,mist
20220324,488200,01:00am,mist
20220324,488200,04:00am,continuous light drizzle
20220325,488200,07:00am,continuous light drizzle
20220325,488200,10:00am,mist
20220325,488200,01:00pm,mist
20220325,488200,04:00pm,mist
20220325,488200,07:00pm,mist
20220325,488200,10:00pm,mist
20220325,488200,01:00am,mist
20220325,488200,04:00am,continuous moderate drizzle
20220326,488200,07:00am,mist
20220326,488200,10:00am,mist
20220326,488200,01:00pm,haze
20220326,488200,04:00pm,haze
20220326,488200,07:00pm,mist
20220326,488200,10:00pm,mist
20220326,488200,01:00am,mist
20220326,488200,04:00am,mist
20220327,488200,10:00pm,continuous moderate rain
20220328,488200,04:00am,mist
20220329,488200,07:00am,mist
20220329,488200,10:00am,mist
20220329,488200,01:00pm,mist
20220329,488200,04:00pm,mist
20220329,488200,07:00pm,mist
20220329,488200,10:00pm,continuous light rain
20220329,488200,01:00am,mist
20220329,488200,04:00am,continuous light drizzle
20220330,488200,07:00am,mist
20220330,488200,10:00am,mist
20220330,488200,01:00pm,mist
20220330,488200,04:00pm,mist
20220330,488200,07:00pm,mist
20220330,488200,01:00am,mist
20220330,488200,04:00am,mist
20220331,488200,07:00am,mist
20220331,488200,07:30pm,mist
20220331,488200,10:00pm,continuous light rain
20220331,488200,04:00am,continuous light rain
20220401,488200,07:00am,continuous moderate rain
20220401,488200,10:00am,continuous light rain
20220401,488200,01:00pm,continuous light rain
20220401,488200,04:00pm,continuous light rain
20220401,488200,07:00pm,continuous light rain
20220405,488200,07:00am,mist
20220406,488200,01:00am,mist
20220407,488200,07:00am,mist
20220407,488200,10:00am,haze
20220408,488200,07:30am,mist
20220408,488200,01:00am,mist
20220408,488200,04:00am,mist
20220409,488200,07:00am,mist
20220409,488200,01:30am,mist
20220409,488200,04:00am,mist
20220410,488200,07:00am,mist
20220410,488200,04:00am,mist
20220411,488200,07:00am,mist
20220411,488200,04:00pm,continuous moderate drizzle
20220413,488200,07:00am,mist
20220413,488200,10:00am,mist
20220413,488200,10:00pm,mist
20220413,488200,01:00am,mist
20220413,488200,04:00am,mist
20220414,488200,07:00am,mist
20220415,488200,07:30am,continuous light rain
20220415,488200,10:00am,continuous light drizzle
20220415,488200,01:30pm,mist
20220416,488200,07:00am,continuous moderate rain
20220416,488200,10:00am,continuous light rain
20220417,488200,07:00am,continuous light rain
20220417,488200,07:00pm,continuous light drizzle
20220417,488200,10:00pm,continuous light drizzle
20220417,488200,01:30am,continuous light rain
20220418,488200,07:00am,continuous light rain
20220418,488200,10:00am,continuous light rain
20220420,488200,07:00am,mist
20220420,488200,10:30pm,mist
20220420,488200,01:00am,mist
20220420,488200,04:00am,mist
20220421,488200,07:00am,mist
20220421,488200,10:00am,mist
20220421,488200,01:00pm,mist
20220421,488200,04:00pm,mist
20220421,488200,07:00pm,continuous light rain
20220421,488200,10:00pm,mist
20220421,488200,01:00am,mist
20220421,488200,04:30am,mist
20220422,488200,07:00am,mist
20220422,488200,04:00am,mist
20220423,488200,07:00am,continuous light drizzle
20220424,488200,07:30am,continuous light rain
20220425,488200,10:00am,mist
20220425,488200,01:00pm,mist
20220426,488200,07:00am,mist
20220426,488200,04:00am,continuous light drizzle
20220429,488200,01:00pm,continuous light rain
20220429,488200,04:00am,continuous light rain
20220430,488200,07:00am,mist
20220430,488200,04:00am,continuous light rain
20220501,488200,07:30am,continuous light rain
20220505,488200,07:00am,mist
20220506,488200,10:30pm,continuous light rain
20220506,488200,01:00am,mist
20220507,488200,04:30am,continuous light rain
20220508,488200,01:00am,continuous light rain
20220508,488200,04:00am,continuous light rain
20220509,488200,07:00am,mist
20220510,488200,07:30am,continuous light rain
20220511,488200,07:30am,mist
20220512,488200,04:00pm,continuous light rain
20220512,488200,01:00am,continuous light rain
20220512,488200,04:30am,mist
20220513,488200,07:00am,mist
20220513,488200,10:00pm,continuous light rain
20220514,488200,10:00pm,mist
20220514,488200,01:00am,mist
20220514,488200,04:00am,continuous light drizzle
20220515,488200,07:00am,continuous light rain
20220515,488200,10:00am,continuous light rain
20220519,488200,07:00am,mist
20220520,488200,07:00am,mist
20220521,488200,07:30am,continuous light rain
20220521,488200,01:30pm,continuous light rain
20220521,488200,04:30am,continuous light rain
20220522,488200,07:00am,continuous light rain
20220522,488200,10:00am,continuous moderate rain
20220522,488200,01:00pm,continuous light rain
20220522,488200,04:00pm,continuous light rain
20220522,488200,07:00pm,continuous light rain
20220522,488200,10:00pm,continuous light rain
20220522,488200,04:00am,continuous light rain
20220523,488200,07:00am,continuous moderate rain
20220523,488200,10:30am,continuous moderate rain
20220523,488200,01:00pm,continuous heavy rain
20220523,488200,04:00pm,continuous light rain
20220523,488200,07:00pm,continuous moderate rain
20220523,488200,10:00pm,continuous light rain
20220523,488200,01:00am,continuous moderate rain
20220523,488200,04:00am,heavy thunderstorm with rain or snow
20220524,488200,07:00am,continuous light rain
20220524,488200,10:00am,continuous light rain
20220524,488200,01:00pm,continuous light rain
20220524,488200,10:30pm,mist
20220524,488200,01:00am,mist
20220524,488200,04:00am,mist
20220525,488200,01:00am,mist
20220525,488200,04:00am,mist
20220526,488200,07:00am,mist
20220526,488200,10:00am,mist
20220527,488200,10:30am,continuous moderate rain
20220527,488200,10:00pm,light to moderate thunderstorm with rain or snow
20220527,488200,04:30am,mist
20220528,488200,07:00am,mist
20220528,488200,07:00pm,light to moderate thunderstorm with rain or snow
20220528,488200,04:00am,mist
20220529,488200,04:00pm,light to moderate thunderstorm with rain or snow
20220529,488200,01:00am,mist
20220529,488200,04:30am,mist
20220530,488200,01:00pm,thunderstorm nearby
20220530,488200,10:00pm,continuous light rain
20220530,488200,01:00am,thunderstorm nearby
20220530,488200,04:00am,light to moderate thunderstorm with rain or snow
20220531,488200,07:00am,continuous light rain
20220531,488200,01:30am,mist
20220531,488200,04:00am,mist
20220601,488200,07:00pm,continuous moderate rain
20220601,488200,10:00pm,continuous light rain
20220601,488200,01:30am,mist
20220601,488200,04:00am,mist
20220602,488200,07:00am,mist
20220602,488200,01:00am,thunderstorm nearby
20220606,488200,07:00am,light to moderate thunderstorm with rain or snow
20220606,488200,01:30am,continuous light rain
20220607,488200,04:00am,mist
20220608,488200,07:00am,mist
20220608,488200,01:00pm,continuous light rain
20220608,488200,04:00pm,thunderstorm nearby
20220609,488200,07:00am,mist
20220610,488200,07:30am,mist
20220610,488200,04:00pm,thunderstorm nearby
20220610,488200,07:30pm,continuous light rain
20220610,488200,10:00pm,continuous light rain
20220610,488200,01:00am,continuous light rain
20220611,488200,07:00am,continuous light rain
20220611,488200,10:00am,continuous light rain
20220611,488200,01:00pm,continuous light rain
20220611,488200,04:00pm,continuous light rain
20220611,488200,10:30pm,mist
20220611,488200,01:00am,continuous light rain
20220611,488200,04:00am,mist
20220612,488200,07:00am,mist
20220612,488200,10:00am,mist
20220613,488200,10:00pm,continuous light rain
20220613,488200,04:00am,continuous light rain
20220614,488200,07:00am,continuous light rain
20220614,488200,10:00am,continuous light rain
20220614,488200,10:00pm,continuous light rain
20220615,488200,10:00pm,continuous light rain
20220622,488200,01:00am,continuous light rain
20220622,488200,04:00am,thunderstorm nearby
20220626,488200,07:00pm,thunderstorm nearby
20220629,488200,04:00am,continuous light rain
20220701,488200,04:00pm,thunderstorm nearby
20220702,488200,10:00pm,continuous light rain
20220705,488200,07:00pm,heavy thunderstorm with rain or snow
20220705,488200,10:00pm,light to moderate thunderstorm with rain or snow
20220707,488200,04:00pm,continuous light rain
20220707,488200,10:00pm,continuous heavy rain
20220707,488200,01:00am,continuous moderate rain
20220707,488200,04:00am,continuous moderate rain
20220708,488200,04:00am,continuous moderate rain
20220709,488200,10:00am,continuous light rain
20220710,488200,07:00pm,continuous light rain
20220713,488200,07:00am,thunderstorm nearby
20220713,488200,01:00pm,continuous light rain
20220713,488200,04:00pm,light to moderate thunderstorm with rain or snow
20220713,488200,10:00pm,continuous moderate rain
20220714,488200,04:00am,heavy thunderstorm with rain or snow
20220715,488200,07:00am,continuous light rain
20220718,488200,10:00pm,continuous moderate rain
20220718,488200,01:00am,continuous light rain
20220719,488200,07:00pm,continuous light rain
20220720,488200,04:00pm,continuous light rain
20220721,488200,01:00pm,continuous light rain
20220721,488200,04:00pm,continuous light rain
20220722,488200,04:00pm,heavy thunderstorm with rain or snow
20220724,488200,07:00am,mist
20220730,488200,07:00pm,light to moderate thunderstorm with rain or snow
20220801,488200,07:00am,continuous moderate rain
20220802,488200,07:00am,mist
20220802,488200,10:00am,thunderstorm nearby
20220804,488200,10:00pm,continuous light rain
20220805,488200,04:00am,continuous moderate rain
20220806,488200,07:00am,continuous light rain
20220806,488200,01:00pm,continuous light rain
20220806,488200,04:00pm,continuous light rain
20220806,488200,10:00pm,continuous moderate rain
20220806,488200,04:00am,continuous light rain
20220807,488200,01:00am,mist
20220807,488200,04:00am,mist
20220808,488200,07:00am,mist
20220808,488200,04:00pm,thunderstorm nearby
20220808,488200,07:00pm,continuous light rain
20220810,488200,04:00pm,continuous light rain
20220810,488200,07:00pm,continuous light rain
20220810,488200,10:00pm,continuous light rain
20220810,488200,01:00am,continuous light rain
20220810,488200,04:00am,continuous heavy rain
20220811,488200,10:00am,continuous light rain
20220811,488200,01:00pm,continuous heavy rain
20220811,488200,01:00am,continuous moderate rain
20220811,488200,04:00am,continuous light rain
20220812,488200,07:00am,continuous heavy rain
20220812,488200,10:00am,continuous light rain
20220812,488200,01:00pm,continuous moderate rain
20220812,488200,01:00am,mist
20220812,488200,04:00am,mist
20220813,488200,07:00am,mist
20220813,488200,04:00am,mist
20220817,488200,07:00am,mist
20220820,488200,07:00am,continuous light rain
20220820,488200,01:00pm,light to moderate thunderstorm with rain or snow
20220820,488200,07:00pm,continuous light rain
20220820,488200,01:00am,continuous light rain
20220820,488200,04:00am,continuous light rain
20220821,488200,07:00am,continuous light rain
20220821,488200,10:00am,continuous light rain
20220822,488200,07:00am,mist
20220823,488200,07:00pm,continuous light rain
20220825,488200,07:00am,mist
20220825,488200,01:00am,continuous light rain
20220825,488200,04:00am,continuous heavy rain
20220826,488200,07:00am,continuous light rain
20220829,488200,07:00am,mist
20220830,488200,07:00am,mist
20220903,488200,07:00am,mist
20220904,488200,07:00am,thunderstorm nearby
20220907,488200,04:00pm,continuous moderate rain
20220907,488200,07:00pm,mist
20220907,488200,01:00am,continuous light rain
20220907,488200,04:00am,continuous light rain
20220908,488200,07:00am,mist
20220908,488200,04:00pm,continuous light rain
20220908,488200,07:00pm,continuous light rain
20220908,488200,01:00am,continuous moderate rain
20220911,488200,07:00am,mist
20220912,488200,04:00am,mist
20220913,488200,07:00am,mist
20220914,488200,07:00pm,visibility reduced by smoke
20220914,488200,04:00am,mist
20220915,488200,07:00am,mist
20220916,488200,04:00pm,thunderstorm nearby
20220916,488200,07:00pm,continuous light rain
20220917,488200,07:00am,continuous moderate rain
20220917,488200,04:00am,mist
20220918,488200,07:00am,mist
20220918,488200,04:00am,mist
20220919,488200,07:00am,mist
20220919,488200,04:00am,mist
20220920,488200,07:00am,mist
20220921,488200,01:00pm,heavy thunderstorm with rain or snow
20220923,488200,01:00am,continuous light rain
20220924,488200,01:00am,continuous moderate rain
20220925,488200,07:00am,continuous light rain
20220925,488200,10:00am,continuous light rain
20220925,488200,01:00pm,continuous light rain
20220925,488200,01:00am,mist
20220925,488200,04:00am,mist
20220926,488200,07:00am,mist
20220926,488200,07:00pm,visibility reduced by smoke
20220926,488200,04:00am,mist
20220927,488200,07:00am,mist
20220927,488200,07:00pm,visibility reduced by smoke
20220928,488200,07:00am,mist
20220928,488200,01:00pm,continuous moderate rain
20220928,488200,04:00pm,continuous light rain
20220928,488200,10:00pm,continuous light rain
20220929,488200,07:00am,continuous moderate rain
20220929,488200,10:00am,continuous light rain
20220929,488200,04:00pm,continuous light rain
20220929,488200,07:00pm,continuous light rain
20220929,488200,10:00pm,continuous light rain
20220930,488200,01:00am,continuous light rain
20221001,488200,07:00am,mist
20221001,488200,04:00am,continuous light rain
20221003,488200,04:00am,mist
20221004,488200,07:00am,mist
20221005,488200,04:00am,mist
20221006,488200,07:00am,mist
20221007,488200,07:00am,mist
20221007,488200,04:00am,mist
20221008,488200,01:00am,continuous light rain
20221009,488200,10:00am,continuous light rain
20221018,488200,04:00am,mist
20221019,488200,01:00pm,continuous light rain
20221019,488200,07:00pm,continuous light rain
20221019,488200,10:00pm,continuous light rain
20221019,488200,01:00am,continuous light rain
20221019,488200,04:00am,continuous moderate rain
20221020,488200,07:00am,continuous moderate rain
20221020,488200,10:00am,continuous light rain
20221020,488200,01:00pm,continuous light rain
20221020,488200,07:00pm,continuous light rain
20221020,488200,10:00pm,continuous light rain
20221020,488200,04:00am,continuous light rain
20221021,488200,10:00am,continuous light rain
20221021,488200,01:00pm,continuous light rain
20221021,488200,04:00am,mist
20221022,488200,07:00am,mist
20221025,488200,07:00am,mist
20221025,488200,01:00pm,continuous moderate rain
20221025,488200,04:00pm,mist
20221025,488200,07:00pm,continuous light rain
20221025,488200,10:00pm,mist
20221025,488200,01:00am,mist
20221025,488200,04:00am,mist
20221026,488200,07:00am,mist
20221026,488200,10:00am,mist
20221026,488200,01:00pm,mist
20221026,488200,07:00pm,mist
20221026,488200,10:00pm,mist
20221026,488200,04:00am,mist
20221028,488200,04:00am,mist
20221029,488200,07:00am,mist
20221029,488200,07:00pm,mist
20221029,488200,04:00am,mist
20221030,488200,07:00am,mist
20221104,488200,07:00pm,visibility reduced by smoke
20221104,488200,04:00am,mist
20221105,488200,07:00am,mist
20221105,488200,04:00am,mist
20221106,488200,07:00am,mist
20221106,488200,10:00pm,haze
20221106,488200,01:00am,mist
20221106,488200,04:00am,mist
20221107,488200,07:00am,mist
20221107,488200,07:00pm,haze
20221107,488200,01:00am,mist
20221107,488200,04:00am,mist
20221108,488200,07:00am,mist
20221108,488200,04:00am,mist
20221109,488200,07:00am,mist
20221110,488200,07:00am,mist
20221110,488200,04:00pm,mist
20221110,488200,07:00pm,mist
20221110,488200,10:00pm,mist
20221110,488200,04:00am,mist
20221111,488200,07:00am,mist
20221112,488200,07:00am,mist
20221112,488200,04:00am,mist
20221113,488200,07:00am,mist
20221113,488200,01:00am,mist
20221113,488200,04:00am,mist
20221114,488200,07:00am,mist
20221114,488200,01:00pm,haze
20221114,488200,04:00pm,mist
20221114,488200,07:00pm,mist
20221115,488200,07:00am,mist
20221115,488200,10:00am,mist
20221115,488200,04:00am,mist
20221116,488200,07:00am,mist
20221118,488200,07:00am,mist
20221119,488200,07:00am,mist
20221121,488200,07:00pm,haze
20221121,488200,10:00pm,mist
20221121,488200,01:00am,mist
20221121,488200,04:00am,mist
20221122,488200,07:00am,mist
20221123,488200,04:00am,continuous light rain
20221124,488200,07:00am,continuous light rain
20221124,488200,01:00pm,continuous light rain
20221124,488200,07:00pm,continuous light rain
20221124,488200,01:00am,continuous light rain
20221125,488200,10:00am,continuous light rain
20221125,488200,10:00pm,continuous moderate drizzle
20221125,488200,04:00am,continuous light rain
20221126,488200,10:00pm,mist
20221126,488200,01:00am,mist
20221126,488200,04:00am,mist
20221127,488200,07:00am,mist
20221128,488200,04:00am,mist
20221129,488200,07:00am,mist
20221204,488200,01:00am,continuous light rain
20221209,488200,04:00am,continuous light drizzle
20221210,488200,07:00am,mist
20221212,488200,07:00pm,haze
20221212,488200,10:00pm,mist
20221213,488200,07:00am,mist
20221215,488200,07:00am,mist
20221215,488200,01:00am,mist
20221215,488200,04:00am,mist
20221216,488200,07:00am,mist
20221216,488200,10:00am,haze
20221216,488200,07:00pm,haze
20221216,488200,10:00pm,mist
20221219,488200,04:00am,mist
20221220,488200,07:00am,mist
20221221,488200,10:00pm,mist
20221221,488200,04:00am,mist
20221222,488200,07:00am,mist
20221224,488200,04:00am,mist
20221225,488200,07:00am,mist
20221225,488200,04:00am,mist
20221226,488200,07:00am,mist
20221226,488200,10:00am,mist
20221226,488200,04:00pm,mist
20221226,488200,07:00pm,mist
