date,station_id,time,weather observation
20230126,488200,11:00pm,continuous moderate drizzle
20230130,488200,08:00am,mist
20230131,488200,05:00am,mist
20230131,488200,02:00am,mist
20230201,488200,02:00pm,haze
20230201,488200,08:00am,mist
20230202,488200,05:00am,continuous light drizzle
20230202,488200,02:00am,mist
20230202,488200,11:00pm,mist
20230202,488200,08:00pm,mist
20230202,488200,05:00pm,mist
20230202,488200,02:00pm,mist
20230202,488200,11:00am,mist
20230203,488200,05:00am,continuous moderate drizzle
20230203,488200,02:00am,mist
20230203,488200,11:00pm,mist
20230203,488200,08:00pm,mist
20230203,488200,05:00pm,mist
20230203,488200,02:00pm,mist
20230203,488200,11:00am,continuous moderate drizzle
20230203,488200,08:00am,continuous light drizzle
20230204,488200,05:00am,continuous moderate drizzle
20230204,488200,11:00pm,mist
20230204,488200,08:00pm,mist
20230204,488200,05:00pm,mist
20230204,488200,02:00pm,mist
20230204,488200,11:00am,continuous light drizzle
20230204,488200,08:00am,continuous moderate drizzle
20230205,488200,11:00pm,continuous light drizzle
20230205,488200,08:00pm,continuous moderate drizzle
20230205,488200,08:00am,continuous light rain
20230206,488200,05:00am,continuous moderate drizzle
20230206,488200,02:00am,continuous light drizzle
20230206,488200,11:00pm,continuous light drizzle
20230206,488200,08:00pm,continuous light drizzle
20230206,488200,05:00pm,mist
20230206,488200,02:00pm,mist
20230206,488200,11:00am,continuous moderate drizzle
20230206,488200,08:00am,continuous moderate drizzle
20230207,488200,05:00am,continuous moderate drizzle
20230207,488200,02:00am,continuous moderate drizzle
20230207,488200,11:00pm,continuous moderate drizzle
20230207,488200,08:00pm,continuous moderate drizzle
20230207,488200,05:00pm,continuous light rain
20230207,488200,02:00pm,continuous light rain
20230207,488200,11:00am,continuous light drizzle
20230207,488200,08:00am,continuous light drizzle
20230208,488200,05:00am,mist
20230208,488200,02:00am,continuous light drizzle
20230208,488200,11:00pm,continuous light rain
20230208,488200,08:00pm,continuous moderate drizzle
20230208,488200,05:00pm,continuous light rain
20230208,488200,02:00pm,continuous light drizzle
20230208,488200,11:00am,continuous moderate drizzle
20230208,488200,08:00am,continuous moderate drizzle
20230209,488200,05:00am,mist
20230209,488200,11:00pm,continuous light drizzle
20230209,488200,08:00pm,continuous light rain
20230209,488200,02:00pm,continuous light drizzle
20230209,488200,11:00am,continuous light drizzle
20230209,488200,08:00am,mist
20230210,488200,05:00am,mist
20230210,488200,02:00am,continuous light drizzle
20230210,488200,11:00pm,mist
20230210,488200,08:00pm,continuous light rain
20230210,488200,05:00pm,mist
20230210,488200,11:00am,mist
20230210,488200,08:00am,mist
20230211,488200,05:00am,mist
20230211,488200,11:00am,continuous light drizzle
20230211,488200,08:00am,mist
20230212,488200,05:00am,mist
20230212,488200,02:00am,mist
20230212,488200,08:00am,mist
20230213,488200,08:00am,mist
20230217,488200,05:00am,mist
20230217,488200,08:00pm,mist
20230217,488200,05:00pm,mist
20230217,488200,02:00pm,mist
20230217,488200,11:00am,haze
20230217,488200,08:00am,mist
20230218,488200,05:00am,mist
20230218,488200,02:00am,mist
20230218,488200,02:00pm,haze
20230218,488200,11:00am,mist
20230218,488200,08:00am,mist
20230219,488200,05:00pm,continuous light rain
20230219,488200,02:00pm,mist
20230219,488200,11:00am,continuous light rain
20230219,488200,08:00am,mist
20230221,488200,11:00am,haze
20230221,488200,08:00am,mist
20230223,488200,08:00am,mist
20230224,488200,11:00am,mist
20230224,488200,08:00am,mist
20230226,488200,05:00am,mist
20230227,488200,05:00am,mist
20230227,488200,08:00am,mist
20230228,488200,05:00am,mist
20230228,488200,02:00am,mist
20230228,488200,08:00am,mist
20230301,488200,05:00am,mist
20230301,488200,02:00am,mist
20230301,488200,11:00pm,mist
20230301,488200,08:00pm,mist
20230301,488200,05:00pm,mist
20230301,488200,02:00pm,mist
20230301,488200,11:00am,mist
20230301,488200,08:00am,mist
20230302,488200,05:00am,mist
20230302,488200,08:00am,mist
20230303,488200,05:00pm,mist
20230303,488200,08:00am,mist
20230304,488200,05:00am,mist
20230304,488200,02:00am,mist
20230305,488200,05:00am,mist
20230305,488200,02:00am,mist
20230305,488200,08:00am,mist
20230306,488200,11:00am,haze
20230306,488200,08:00am,mist
20230308,488200,05:00am,mist
20230308,488200,02:00am,mist
20230309,488200,05:00am,mist
20230309,488200,02:00am,mist
20230309,488200,08:00pm,mist
20230309,488200,11:00am,haze
20230309,488200,08:00am,mist
20230310,488200,05:00am,mist
20230310,488200,02:00am,mist
20230310,488200,11:00pm,mist
20230310,488200,11:00am,haze
20230310,488200,08:00am,mist
20230311,488200,05:00am,mist
20230311,488200,02:00am,mist
20230311,488200,05:00pm,mist
20230311,488200,08:00am,mist
20230312,488200,05:00am,continuous light rain
20230312,488200,08:00am,mist
20230313,488200,05:00am,mist
20230314,488200,05:00am,mist
20230314,488200,02:00am,mist
20230314,488200,08:00am,mist
20230315,488200,05:00am,continuous light rain
20230315,488200,11:00am,mist
20230315,488200,08:00am,mist
20230317,488200,05:00am,mist
20230317,488200,08:00am,mist
20230319,488200,08:00am,mist
20230320,488200,05:00am,mist
20230320,488200,02:00am,mist
20230320,488200,08:00am,mist
20230321,488200,05:00am,continuous light drizzle
20230321,488200,02:00am,mist
20230321,488200,11:00pm,mist
20230321,488200,08:00pm,mist
20230321,488200,05:00pm,mist
20230321,488200,08:00am,mist
20230322,488200,11:00am,haze
20230322,488200,08:00am,mist
20230323,488200,05:00am,mist
20230323,488200,02:00am,mist
20230323,488200,02:00pm,haze
20230323,488200,11:00am,mist
20230323,488200,08:00am,mist
20230324,488200,05:00am,continuous light rain
20230324,488200,11:00am,haze
20230324,488200,08:00am,mist
20230325,488200,02:00am,thunderstorm nearby
20230325,488200,11:00pm,continuous light rain
20230325,488200,08:00am,mist
20230326,488200,02:00am,continuous light drizzle
20230326,488200,08:00pm,continuous light drizzle
20230328,488200,11:00pm,mist
20230330,488200,05:00am,mist
20230330,488200,02:00am,mist
20230331,488200,05:00am,continuous light drizzle
20230331,488200,02:00am,continuous light drizzle
20230331,488200,11:00pm,continuous light drizzle
20230331,488200,08:00pm,mist
20230331,488200,05:00pm,mist
20230331,488200,02:00pm,mist
20230331,488200,11:00am,mist
20230331,488200,08:00am,continuous light drizzle
20230401,488200,05:00am,continuous moderate drizzle
20230401,488200,02:00am,continuous light drizzle
20230401,488200,11:00pm,continuous light drizzle
20230401,488200,08:00pm,continuous moderate drizzle
20230401,488200,05:00pm,continuous light drizzle
20230401,488200,02:00pm,mist
20230401,488200,11:00am,continuous light drizzle
20230401,488200,08:00am,continuous moderate drizzle
20230402,488200,05:00am,continuous light drizzle
20230402,488200,02:00am,mist
20230402,488200,11:00pm,continuous moderate drizzle
20230402,488200,08:00pm,continuous moderate drizzle
20230402,488200,05:00pm,continuous moderate rain
20230402,488200,02:00pm,mist
20230402,488200,11:00am,mist
20230402,488200,08:00am,mist
20230403,488200,02:00am,mist
20230403,488200,08:00am,continuous light drizzle
20230404,488200,11:00am,mist
20230404,488200,08:00am,mist
20230405,488200,02:00pm,haze
20230405,488200,11:00am,haze
20230405,488200,08:00am,mist
20230406,488200,02:00pm,haze
20230406,488200,11:00am,haze
20230406,488200,08:00am,mist
20230409,488200,05:00am,continuous moderate drizzle
20230409,488200,02:00am,mist
20230409,488200,11:00pm,mist
20230409,488200,08:00pm,mist
20230409,488200,08:00am,mist
20230410,488200,05:00am,continuous moderate drizzle
20230410,488200,02:00am,continuous moderate drizzle
20230410,488200,11:00pm,continuous moderate drizzle
20230410,488200,08:00pm,continuous moderate drizzle
20230410,488200,05:00pm,mist
20230410,488200,02:00pm,mist
20230410,488200,08:00am,continuous moderate drizzle
20230411,488200,05:00am,continuous light drizzle
20230411,488200,02:00am,continuous moderate drizzle
20230411,488200,11:00pm,continuous light drizzle
20230411,488200,08:00pm,continuous moderate drizzle
20230411,488200,05:00pm,mist
20230411,488200,02:00pm,mist
20230411,488200,11:00am,mist
20230411,488200,08:00am,mist
20230412,488200,05:00am,continuous light drizzle
20230412,488200,02:00am,continuous moderate drizzle
20230412,488200,11:00pm,mist
20230412,488200,08:00pm,mist
20230412,488200,05:00pm,continuous moderate drizzle
20230412,488200,02:00pm,mist
20230412,488200,11:00am,mist
20230412,488200,08:00am,continuous moderate drizzle
20230413,488200,05:00am,continuous moderate drizzle
20230413,488200,02:00am,continuous moderate drizzle
20230413,488200,11:00pm,continuous moderate drizzle
20230413,488200,05:00pm,mist
20230413,488200,02:00pm,continuous moderate drizzle
20230413,488200,11:00am,continuous moderate drizzle
20230413,488200,08:00am,continuous light drizzle
20230414,488200,05:00am,mist
20230414,488200,02:00am,continuous light rain
20230414,488200,11:00pm,continuous moderate drizzle
20230414,488200,08:00pm,continuous light drizzle
20230414,488200,05:00pm,continuous moderate drizzle
20230414,488200,02:00pm,continuous moderate drizzle
20230414,488200,11:00am,continuous moderate drizzle
20230414,488200,08:00am,continuous light drizzle
20230415,488200,05:00am,mist
20230415,488200,02:00am,mist
20230415,488200,11:00pm,mist
20230415,488200,11:00am,mist
20230415,488200,08:00am,mist
20230416,488200,05:00am,mist
20230416,488200,02:00am,mist
20230417,488200,05:00am,continuous light drizzle
20230417,488200,02:00am,continuous light drizzle
20230417,488200,11:00pm,continuous light drizzle
20230417,488200,05:00pm,mist
20230417,488200,08:00am,mist
20230418,488200,05:00am,mist
20230418,488200,11:00pm,mist
20230418,488200,05:00pm,mist
20230418,488200,08:00am,mist
20230419,488200,05:00am,mist
20230419,488200,05:00pm,haze
20230419,488200,02:00pm,haze
20230419,488200,11:00am,mist
20230419,488200,08:00am,mist
20230420,488200,02:00am,mist
20230420,488200,05:00pm,mist
20230420,488200,02:00pm,mist
20230420,488200,11:00am,mist
20230420,488200,08:00am,mist
20230421,488200,05:00am,mist
20230421,488200,08:00pm,mist
20230421,488200,05:00pm,mist
20230421,488200,02:00pm,haze
20230421,488200,11:00am,mist
20230421,488200,08:00am,mist
20230422,488200,05:00am,mist
20230422,488200,08:00am,mist
20230423,488200,05:00am,mist
20230424,488200,02:00am,continuous light rain
20230424,488200,08:00am,mist
20230425,488200,02:00pm,continuous light rain
20230425,488200,11:00am,continuous light rain
20230425,488200,08:00am,continuous light rain
20230426,488200,05:00am,mist
20230427,488200,05:00am,mist
20230427,488200,02:00am,mist
20230429,488200,11:00am,continuous light rain
20230429,488200,08:00am,thunderstorm nearby
20230430,488200,08:00am,continuous light rain
20230502,488200,05:00am,mist
20230502,488200,08:00am,mist
20230507,488200,02:00am,continuous light rain
20230508,488200,02:00am,continuous light rain
20230508,488200,11:00am,rain departed
20230509,488200,05:00am,mist
20230509,488200,02:00am,mist
20230509,488200,11:00pm,mist
20230509,488200,08:00pm,mist
20230509,488200,05:00pm,mist
20230510,488200,05:00am,mist
20230510,488200,08:00am,mist
20230511,488200,05:00pm,continuous light rain
20230513,488200,02:00am,continuous light rain
20230514,488200,05:00am,mist
20230514,488200,11:00pm,continuous light rain
20230514,488200,08:00am,continuous moderate rain
20230515,488200,05:00am,mist
20230516,488200,05:00am,mist
20230516,488200,02:00am,mist
20230517,488200,08:00am,mist
20230523,488200,05:00am,thunderstorm nearby
20230523,488200,02:00am,heavy thunderstorm with rain or snow
20230524,488200,02:00am,continuous light rain
20230524,488200,11:00pm,continuous light rain
20230525,488200,02:00am,continuous light rain
20230525,488200,11:00pm,continuous light rain
20230525,488200,08:00pm,continuous light rain
20230526,488200,05:00am,mist
20230526,488200,08:00pm,thunderstorm nearby
20230526,488200,08:00am,mist
20230527,488200,05:00am,mist
20230529,488200,05:00am,mist
20230603,488200,05:00pm,thunderstorm nearby
20230604,488200,08:00pm,thunderstorm nearby
20230606,488200,02:00pm,thunderstorm nearby
20230606,488200,11:00am,thunderstorm nearby
20230607,488200,02:00am,continuous light rain
20230608,488200,11:00pm,light to moderate thunderstorm with rain or snow
20230608,488200,08:00pm,mist
20230609,488200,05:00am,mist
20230610,488200,08:00am,mist
20230612,488200,11:00pm,light to moderate thunderstorm with rain or snow
20230613,488200,02:00am,continuous moderate rain
20230613,488200,11:00pm,continuous light rain
20230613,488200,08:00pm,light to moderate thunderstorm with rain or snow
20230614,488200,05:00am,mist
20230614,488200,08:00am,continuous moderate rain
20230615,488200,08:00am,mist
20230617,488200,05:00am,continuous light rain
20230617,488200,02:00am,continuous light rain
20230617,488200,11:00pm,continuous light rain
20230617,488200,08:00pm,light to moderate thunderstorm with rain or snow
20230618,488200,08:00am,continuous light rain
20230619,488200,02:00pm,mist
20230620,488200,05:00am,continuous light rain
20230620,488200,02:00am,heavy thunderstorm with rain or snow
20230620,488200,08:00pm,thunderstorm nearby
20230621,488200,08:00pm,thunderstorm nearby
20230622,488200,05:00am,light to moderate thunderstorm with rain or snow
20230623,488200,08:00am,continuous light rain
20230624,488200,05:00am,continuous light rain
20230624,488200,02:00am,continuous light rain
20230624,488200,11:00pm,continuous light rain
20230624,488200,08:00pm,continuous moderate rain
20230624,488200,02:00pm,continuous light rain
20230624,488200,11:00am,continuous light rain
20230625,488200,02:00pm,continuous light rain
20230625,488200,11:00am,continuous light rain
20230625,488200,08:00am,continuous light rain
20230626,488200,05:00am,mist
20230627,488200,05:00am,thunderstorm nearby
20230627,488200,02:00am,heavy thunderstorm with rain or snow
20230630,488200,08:00pm,continuous light rain
20230702,488200,02:00pm,continuous light rain
20230704,488200,05:00pm,continuous light rain
20230705,488200,05:00pm,light to moderate thunderstorm with rain or snow
20230708,488200,08:00pm,continuous light rain
20230712,488200,11:00pm,thunderstorm nearby
20230714,488200,08:00pm,light to moderate thunderstorm with rain or snow
20230718,488200,05:00am,continuous light rain
20230718,488200,02:00am,continuous light rain
20230718,488200,11:00pm,continuous light rain
20230718,488200,08:00pm,continuous light rain
20230718,488200,05:00pm,continuous light rain
20230718,488200,02:00pm,continuous light rain
20230718,488200,11:00am,continuous light rain
20230718,488200,08:00am,continuous light rain
20230719,488200,08:00am,continuous light rain
20230720,488200,02:00pm,continuous light rain
20230720,488200,11:00am,continuous light rain
20230721,488200,05:00am,mist
20230729,488200,02:00am,mist
20230729,488200,05:00pm,continuous light rain
20230730,488200,02:00pm,thunderstorm nearby
20230730,488200,08:00am,continuous light rain
20230731,488200,05:00am,continuous light rain
20230731,488200,02:00am,mist
20230731,488200,11:00pm,continuous light rain
20230731,488200,08:00pm,continuous light rain
20230731,488200,05:00pm,continuous light rain
20230801,488200,05:00am,mist
20230801,488200,08:00pm,continuous light rain
20230801,488200,05:00pm,thunderstorm nearby
20230801,488200,11:00am,mist
20230804,488200,05:00am,continuous moderate rain
20230804,488200,08:00pm,continuous light rain
20230804,488200,02:00pm,continuous light rain
20230804,488200,11:00am,thunderstorm nearby
20230804,488200,08:00am,continuous light rain
20230806,488200,11:00pm,continuous light rain
20230806,488200,02:00pm,thunderstorm nearby
20230806,488200,08:00am,mist
20230808,488200,05:00pm,continuous light rain
20230810,488200,05:00am,mist
20230810,488200,02:00am,mist
20230810,488200,11:00pm,mist
20230810,488200,08:00pm,continuous light rain
20230810,488200,11:00am,heavy thunderstorm with rain or snow
20230811,488200,05:00am,mist
20230811,488200,02:00pm,continuous light rain
20230811,488200,08:00am,mist
20230813,488200,05:00am,mist
20230814,488200,08:00pm,heavy thunderstorm with rain or snow
20230815,488200,05:00am,mist
20230815,488200,11:00pm,thunderstorm nearby
20230816,488200,05:00am,mist
20230816,488200,02:00pm,thunderstorm nearby
20230816,488200,08:00am,mist
20230818,488200,05:00am,thunderstorm nearby
20230819,488200,05:00am,mist
20230819,488200,02:00am,mist
20230819,488200,11:00pm,mist
20230820,488200,02:00am,mist
20230820,488200,11:00pm,mist
20230820,488200,02:00pm,continuous light rain
20230820,488200,11:00am,heavy thunderstorm with rain or snow
20230821,488200,05:00am,mist
20230822,488200,05:00am,mist
20230822,488200,02:00am,mist
20230822,488200,08:00am,mist
20230823,488200,02:00am,continuous light rain
20230823,488200,11:00pm,continuous light rain
20230823,488200,08:00pm,thunderstorm nearby
20230824,488200,02:00am,continuous light rain
20230824,488200,11:00pm,light to moderate thunderstorm with rain or snow
20230824,488200,08:00am,continuous light rain
20230825,488200,05:00am,continuous light rain
20230825,488200,02:00am,thunderstorm nearby
20230825,488200,08:00pm,continuous light rain
20230827,488200,05:00am,thunderstorm nearby
20230827,488200,02:00am,heavy thunderstorm with rain or snow
20230828,488200,08:00am,continuous light rain
20230903,488200,05:00am,continuous moderate rain
20230903,488200,02:00am,continuous light rain
20230903,488200,05:00pm,continuous light rain
20230907,488200,11:00pm,thunderstorm nearby
20230909,488200,02:00am,mist
20230909,488200,11:00pm,mist
20230910,488200,05:00am,continuous light rain
20230910,488200,02:00am,thunderstorm nearby
20230911,488200,11:00pm,mist
20230911,488200,11:00am,mist
20230911,488200,08:00am,mist
20230912,488200,05:00am,continuous light rain
20230912,488200,05:00pm,mist
20230912,488200,08:00am,mist
20230913,488200,05:00am,continuous moderate rain
20230913,488200,05:00pm,continuous moderate rain
20230913,488200,02:00pm,continuous light rain
20230914,488200,11:00pm,continuous light rain
20230914,488200,02:00pm,continuous light rain
20230914,488200,11:00am,continuous moderate rain
20230914,488200,08:00am,continuous heavy rain
20230916,488200,05:00am,mist
20230917,488200,05:00am,continuous light rain
20230917,488200,05:00pm,thunderstorm nearby
20230918,488200,05:00am,mist
20230918,488200,02:00am,continuous light rain
20230918,488200,08:00am,continuous light rain
20230926,488200,11:00am,continuous light rain
20230927,488200,05:00am,continuous moderate rain
20230927,488200,02:00am,continuous light rain
20230927,488200,11:00pm,continuous light rain
20230927,488200,02:00pm,continuous light rain
20230928,488200,02:00pm,continuous light rain
20230928,488200,11:00am,continuous moderate rain
20230928,488200,08:00am,continuous moderate rain
20230929,488200,08:00pm,continuous light rain
20230930,488200,05:00am,mist
20231001,488200,05:00am,mist
20231001,488200,08:00am,mist
20231002,488200,05:00am,mist
20231002,488200,08:00am,mist
20231003,488200,05:00am,mist
20231003,488200,08:00am,mist
20231004,488200,05:00am,mist
20231004,488200,08:00am,mist
